Unnamed: 0,ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,FullName
1061843,6c7f459e2f1b22f8,xclick,/m/03bt1vf,1,0.209375,0.906875,0.181648,0.999064,0,1,0,0,0,Woman
1399337,8ef0261a32116d6d,xclick,/m/03bt1vf,1,0.72625,0.874375,0.706667,0.9275,1,0,0,0,0,Woman
183835,12261cb2149ddc51,activemil,/m/03bt1vf,1,0.17625,0.985,0.014202000000000001,0.975773,1,1,0,0,0,Woman
2401977,f84afd1e4b3c2dff,xclick,/m/03bt1vf,1,0.27636700000000003,0.311523,0.58724,0.665365,1,0,0,0,0,Woman
2469135,ffd1ed1106361de2,activemil,/m/03bt1vf,1,0.4825,0.60125,0.6536310000000001,1.0,1,1,0,0,0,Woman
2372096,f4f3147918662f19,activemil,/m/03bt1vf,1,0.295,0.763125,0.106004,1.0,1,1,0,0,0,Woman
696908,46eb752cf98f8c3a,xclick,/m/03bt1vf,1,0.676758,0.801758,0.359375,0.846354,1,0,0,0,0,Woman
1207947,7b65eff8cee426ca,xclick,/m/03bt1vf,1,0.613487,0.702303,0.22065700000000002,0.674883,1,0,0,0,0,Woman
1819651,ba376d57e22d1f1d,xclick,/m/03bt1vf,1,0.701875,0.8275,0.20075,0.5300189999999999,1,0,0,0,0,Woman
1373443,8c5200ccf9d759cb,xclick,/m/03bt1vf,1,0.636875,0.67375,0.099437,0.195122,1,0,0,0,0,Woman
539134,36a01eef5593ea20,activemil,/m/03bt1vf,1,0.4702939999999999,0.913071,0.173709,0.962441,1,0,0,0,0,Woman
1700646,adfc94001d86b4a5,xclick,/m/03bt1vf,1,0.47375,0.58625,0.301667,0.504167,1,0,0,0,0,Woman
1365388,8b7f50407cbc4d87,activemil,/m/03bt1vf,1,0.15366400000000002,0.595745,0.107484,0.9355100000000001,1,0,0,0,0,Woman
358517,24482b07607e4bb7,xclick,/m/03bt1vf,1,0.0,0.7783329999999999,0.118125,0.999375,0,1,0,0,0,Woman
629566,3ff62dfe4e7b77c0,activemil,/m/03bt1vf,1,0.085,0.36875,0.363977,0.986867,0,1,0,0,0,Woman
2291780,ebe1e00220b428ec,xclick,/m/03bt1vf,1,0.2525,0.416875,0.20261400000000002,0.9897290000000001,1,1,0,0,0,Woman
809126,5290630e240a8556,activemil,/m/03bt1vf,1,0.047656,0.19453099999999998,0.215625,0.389583,1,1,0,1,0,Woman
1447017,93d61e7a74c1b607,xclick,/m/03bt1vf,1,0.784375,0.824375,0.334897,0.395872,1,0,0,0,0,Woman
954009,6167e158c5c2c622,xclick,/m/03bt1vf,1,0.324883,0.39342699999999997,0.264375,0.394375,1,0,0,0,0,Woman
325190,20c2c9f001f9df38,xclick,/m/03bt1vf,1,0.469167,0.54,0.420625,0.46,1,0,1,0,0,Woman
836026,5558cb5019570c2a,xclick,/m/03bt1vf,1,0.655625,0.7775,0.391714,0.634652,1,0,0,0,0,Woman
2235815,e5a7d7ee95b4895b,xclick,/m/03bt1vf,1,0.5898439999999999,0.6601560000000001,0.388278,0.6239319999999999,0,0,0,0,0,Woman
1353357,8a3b6b6e39d8f594,xclick,/m/03bt1vf,1,0.76,0.998,0.026667000000000003,0.997333,1,1,0,0,0,Woman
1989009,cba069e1a0018c2c,xclick,/m/03bt1vf,1,0.08625,0.191875,0.296435,0.4821760000000001,1,0,0,0,0,Woman
105178,0a4297db6ac1e2e6,activemil,/m/03bt1vf,1,0.115,0.435,0.00469,0.969043,1,1,0,0,0,Woman
1403611,8f6b5f15c14f7929,xclick,/m/03bt1vf,1,0.32875,0.360625,0.44559099999999996,0.522514,1,0,0,0,0,Woman
543987,371a5b7123361642,xclick,/m/03bt1vf,1,0.171875,0.321875,0.231667,0.414167,1,0,0,0,0,Woman
1981050,caca668e902e4174,xclick,/m/03bt1vf,1,0.20625,0.2475,0.348968,0.402439,1,0,0,0,0,Woman
563918,393362656d797bba,xclick,/m/03bt1vf,1,0.7675,0.81875,0.016886,0.11913699999999999,1,0,0,0,0,Woman
180368,11c58c89f8ab58b1,xclick,/m/03bt1vf,1,0.76625,0.999375,0.0,0.999058,0,1,0,0,0,Woman
2088402,d5d1bc8b84601364,xclick,/m/03bt1vf,1,0.339375,0.38625,0.029081,0.08818,1,0,0,0,0,Woman
732384,4a986e5bf790ae7e,xclick,/m/03bt1vf,1,0.41875,0.575,0.427083,0.904167,1,0,0,0,0,Woman
1735232,b192a062a4c5d15a,xclick,/m/03bt1vf,1,0.588125,0.9525,0.146067,0.885768,1,0,0,1,0,Woman
218901,15b7861f6e153832,xclick,/m/03bt1vf,1,0.285625,0.301875,0.45683999999999997,0.48452799999999996,1,0,0,0,0,Woman
2337993,f10afae3822d0f61,activemil,/m/03bt1vf,1,0.34,0.633333,0.209375,0.694375,0,0,0,0,0,Woman
169689,10aa1bd05eec79fc,xclick,/m/03bt1vf,1,0.18,0.221875,0.445,0.6325,1,0,0,0,0,Woman
733477,4ab589c8758ae7a7,xclick,/m/03bt1vf,1,0.431875,0.4675,0.599622,0.745043,1,0,0,0,0,Woman
495347,323b5724553605da,xclick,/m/03bt1vf,1,0.49875,0.84,0.27963000000000005,0.9981479999999999,1,1,0,0,0,Woman
1992201,cbf12d0ea7304508,xclick,/m/03bt1vf,1,0.101875,0.669375,0.11996300000000001,0.9615739999999999,1,0,0,0,0,Woman
575852,3a68f306a3b9a01c,xclick,/m/03bt1vf,1,0.572917,0.703704,0.223958,0.732639,1,0,0,0,0,Woman
162747,10039a3da296b99d,activemil,/m/03bt1vf,1,0.475,0.534375,0.501876,0.774859,1,0,0,0,0,Woman
1861139,be7daaeb5ee009e9,xclick,/m/03bt1vf,1,0.312,0.374,0.392,0.5920000000000001,1,0,0,0,0,Woman
82071,07e27fd75c535d68,xclick,/m/03bt1vf,1,0.256875,0.375625,0.315243,0.999202,1,1,0,0,0,Woman
2340565,f15706fb4e6cd047,xclick,/m/03bt1vf,1,0.218954,0.48366000000000003,0.277778,0.699346,1,0,0,0,0,Woman
1736324,b1ad6c4ae5fa4389,xclick,/m/03bt1vf,1,0.29375,0.73,0.040338,0.9990620000000001,1,1,0,0,0,Woman
84539,081e79b80bf309d4,xclick,/m/03bt1vf,1,0.79,0.94125,0.037860000000000005,0.406584,1,0,0,0,0,Woman
2303060,ed28b9c91ca1a7d2,xclick,/m/03bt1vf,1,0.89375,0.945,0.261194,0.39365700000000003,1,0,0,0,0,Woman
2025697,cf4c67543a7b72eb,xclick,/m/03bt1vf,1,0.07375,0.123125,0.375833,0.438333,0,0,0,0,0,Woman
1971202,c9c92e5576b74efb,xclick,/m/03bt1vf,1,0.335,0.6375,0.272556,0.696429,1,0,0,0,0,Woman
1428710,9205e5e9b99d7d55,xclick,/m/03bt1vf,1,0.8075,0.999375,0.40431500000000004,0.988743,1,1,0,0,0,Woman
2082703,d537975a3bb22f13,xclick,/m/03bt1vf,1,0.483125,0.7,0.261726,0.9727950000000001,1,0,0,0,0,Woman
164093,102221f24e12f3fc,xclick,/m/03bt1vf,1,0.168125,0.23875,0.30394,0.798311,1,0,0,0,0,Woman
1883623,c0a89bc7fa9cf788,xclick,/m/03bt1vf,1,0.004375,0.078125,0.17666700000000002,0.5855560000000001,1,1,0,0,0,Woman
948731,60d983a70fd87025,xclick,/m/03bt1vf,1,0.029375,0.083125,0.547329,0.761949,0,0,0,0,0,Woman
1510019,9a5140c800fb5774,xclick,/m/03bt1vf,1,0.47875,0.57875,0.533546,0.848775,1,0,0,0,0,Woman
2379958,f5f04b39d158c7a6,xclick,/m/03bt1vf,1,0.598125,0.68,0.40619099999999997,0.606942,1,0,0,0,0,Woman
238020,17a31c80859f6049,xclick,/m/03bt1vf,1,0.27,0.309375,0.496662,0.794393,1,0,0,0,0,Woman
988255,64f5ff490c198505,xclick,/m/03bt1vf,1,0.2475,0.32,0.353333,0.661667,1,0,0,0,0,Woman
2241623,e651da0e7204a6fc,xclick,/m/03bt1vf,1,0.468125,0.57625,0.457741,0.644351,1,0,0,0,0,Woman
1689568,acdaff3ad27777d1,xclick,/m/03bt1vf,1,0.810625,0.956875,0.287993,0.850844,1,0,0,0,0,Woman
62145,05e4ff8051d14b7b,activemil,/m/03bt1vf,1,0.682617,0.782227,0.38151,0.598958,1,0,0,0,0,Woman
1110033,715bda100a3cbf69,xclick,/m/03bt1vf,1,0.579375,0.999375,0.33771100000000004,0.9990620000000001,1,1,0,0,0,Woman
2352943,f2b78615036303f4,xclick,/m/03bt1vf,1,0.60375,0.641875,0.624765,0.721388,1,0,0,0,0,Woman
498657,328e1d84d8b5995e,xclick,/m/03bt1vf,1,0.88375,0.90625,0.056666999999999995,0.115,1,0,0,0,0,Woman
984464,648f2d2270cf01f0,xclick,/m/03bt1vf,1,0.539375,0.589375,0.39774899999999996,0.5431520000000001,1,0,0,0,0,Woman
633776,406193331fe1437b,xclick,/m/03bt1vf,1,0.029297000000000007,0.336914,0.105109,0.99854,1,1,0,0,0,Woman
1197296,7a3bb570fe8f3cee,xclick,/m/03bt1vf,1,0.6464840000000001,0.6972659999999999,0.255208,0.372396,1,0,0,0,0,Woman
400518,2898e5644b626f4d,xclick,/m/03bt1vf,1,0.021875,0.564375,0.11111099999999999,0.999066,0,0,0,0,0,Woman
2000713,cccf763300334526,xclick,/m/03bt1vf,1,0.08,0.44625,0.4155720000000001,0.9990620000000001,1,1,0,0,0,Woman
362398,24b3b6eef532501f,xclick,/m/03bt1vf,1,0.17663,0.5588770000000001,0.027610000000000003,0.9974120000000001,1,0,0,1,0,Woman
2467741,ffabc4a529858d08,xclick,/m/03bt1vf,1,0.0,0.999116,0.4325,0.999375,0,1,0,1,0,Woman
2233453,e56561625103965d,xclick,/m/03bt1vf,1,0.419012,0.538462,0.197554,0.4355600000000001,1,0,0,0,0,Woman
2402275,f8514f8efe91c6a7,xclick,/m/03bt1vf,1,0.01875,0.229375,0.303002,0.75985,1,0,0,0,0,Woman
1936980,c64297f42d8f9b91,xclick,/m/03bt1vf,1,0.614375,0.999375,0.3875,0.999167,0,1,0,0,0,Woman
710778,486224cdb6c38955,xclick,/m/03bt1vf,1,0.184375,0.3675,0.711485,0.981326,1,0,0,0,0,Woman
198635,139f4fc32742c302,xclick,/m/03bt1vf,1,0.190278,0.265278,0.002092,0.108787,1,1,0,0,0,Woman
2369663,f4acd7b6561ce8b2,xclick,/m/03bt1vf,1,0.14285699999999998,0.283972,0.367347,0.623724,0,0,0,1,0,Woman
1828650,bb2b46ac8ebdd950,xclick,/m/03bt1vf,1,0.360625,0.895,0.13,0.990833,1,0,0,0,0,Woman
365458,250438f8ddb60090,activemil,/m/03bt1vf,1,0.118333,0.5975,0.2325,0.998125,1,1,0,0,0,Woman
867180,588b74de924c6c56,xclick,/m/03bt1vf,1,0.798125,0.954375,0.505,0.99375,0,0,0,1,0,Woman
900157,5be3561b2b9ec760,activemil,/m/03bt1vf,1,0.49125,0.77875,0.297095,1.0,1,1,0,0,0,Woman
1815293,b9cc5fadfaf00b66,xclick,/m/03bt1vf,1,0.643125,0.86375,0.3475,0.781667,1,0,0,0,0,Woman
375171,2602595c5f38e581,xclick,/m/03bt1vf,1,0.511875,0.585625,0.554167,0.835833,1,0,0,0,0,Woman
831440,54e12893833ff301,activemil,/m/03bt1vf,1,0.166875,0.49125,0.298338,1.0,1,1,0,0,0,Woman
973662,636b74d8bc3f308d,activemil,/m/03bt1vf,1,0.702939,0.826141,0.45028100000000004,0.969981,0,1,0,0,0,Woman
1445674,93afd31ccb88f331,xclick,/m/03bt1vf,1,0.52,0.628,0.17691199999999999,0.5877060000000001,1,0,0,0,0,Woman
2138068,db0435def04b3730,xclick,/m/03bt1vf,1,0.2625,0.384167,0.39125,0.99875,1,1,0,0,0,Woman
545021,37356b83271b2144,xclick,/m/03bt1vf,1,0.065625,0.4375,0.415625,0.9984379999999999,1,1,0,1,0,Woman
2286142,eb3b9e99657f52b8,xclick,/m/03bt1vf,1,0.072266,0.109375,0.174479,0.277344,1,0,0,0,0,Woman
1223728,7cf90efbb03ed188,xclick,/m/03bt1vf,1,0.18375,0.395,0.379579,0.9992209999999999,1,1,0,0,0,Woman
929683,5ed93c1dba7f05c3,xclick,/m/03bt1vf,1,0.135766,0.80438,0.181641,0.999023,1,1,0,0,0,Woman
222083,1605074738d9fccc,xclick,/m/03bt1vf,1,0.79875,0.85625,0.27110700000000004,0.890244,1,0,0,0,0,Woman
2251289,e767fbdab9a10792,xclick,/m/03bt1vf,1,0.645425,0.666667,0.361111,0.40686300000000003,1,0,0,0,0,Woman
890009,5adf2c3db6e1bc47,activemil,/m/03bt1vf,1,0.316406,0.514648,0.197802,0.8838299999999999,1,0,0,0,0,Woman
1479152,97253352223d0aa1,activemil,/m/03bt1vf,1,0.256875,0.445,0.340866,0.971751,1,1,0,0,0,Woman
1497576,9900af5d42a13dae,xclick,/m/03bt1vf,1,0.40625,0.43875,0.780579,0.882353,1,0,0,0,0,Woman
166993,106ea0f07df66821,activemil,/m/03bt1vf,1,0.127778,0.728889,0.163333,0.993333,1,1,0,0,0,Woman
2438899,fc5d849020fb4201,activemil,/m/03bt1vf,1,0.13111099999999998,0.853333,0.083333,0.98,1,1,0,0,0,Woman
1646341,a87db6d3915b2d38,xclick,/m/03bt1vf,1,0.534375,0.590625,0.178125,0.28281300000000004,1,0,0,0,0,Woman
1217525,7c55c7cbe0234498,xclick,/m/03bt1vf,1,0.122222,0.338889,0.085774,0.997908,1,1,0,0,0,Woman
480238,30bd70217e89d3a3,xclick,/m/03bt1vf,1,0.193548,0.262903,0.4432430000000001,0.545946,1,0,0,0,0,Woman
1799000,b830d7095f25501b,xclick,/m/03bt1vf,1,0.194375,0.22875,0.336466,0.522556,1,0,0,0,0,Woman
2401771,f8451c0ad1407b3f,xclick,/m/03bt1vf,1,0.236875,0.37375,0.394539,0.999058,1,1,0,0,0,Woman
959900,6203c627a2a984dc,xclick,/m/03bt1vf,1,0.58625,0.6725,0.453258,0.64967,1,0,0,0,0,Woman
658098,42d959da45d2d62e,xclick,/m/03bt1vf,1,0.498125,0.543125,0.291745,0.350844,1,0,0,0,0,Woman
2343716,f1acf50a84e06581,xclick,/m/03bt1vf,1,0.325,0.37125,0.361667,0.391667,0,0,0,0,0,Woman
2340506,f1556c3db3ad9edf,xclick,/m/03bt1vf,1,0.03875,0.09,0.489662,0.575188,1,0,0,0,0,Woman
976005,63ab4f130be4d68c,activemil,/m/03bt1vf,1,0.20030699999999999,0.5832689999999999,0.120625,0.98125,0,0,0,0,0,Woman
2153818,dc9c64f59c73dd74,xclick,/m/03bt1vf,1,0.50625,0.520625,0.5093810000000001,0.5300189999999999,1,0,0,0,0,Woman
1295932,845d60d48805672b,xclick,/m/03bt1vf,1,0.52125,0.999375,0.082314,0.9988879999999999,1,1,0,0,0,Woman
1064353,6cc675a86dfcbcbe,xclick,/m/03bt1vf,1,0.0,0.315197,0.0,0.37375,1,1,0,0,0,Woman
213985,1530b321d561e2bf,xclick,/m/03bt1vf,1,0.0,0.47494,0.43875,0.566875,1,1,0,1,0,Woman
2321137,ef291a7c997eb878,xclick,/m/03bt1vf,1,0.488125,0.698125,0.309793,0.9067799999999999,1,0,0,0,0,Woman
563937,3933ffd55083c81b,xclick,/m/03bt1vf,1,0.51125,0.66125,0.021652,0.587811,1,0,0,0,0,Woman
1062419,6c8f9a87bba0aa1d,xclick,/m/03bt1vf,1,0.16071400000000002,0.330827,0.23625,0.419375,1,0,0,0,0,Woman
1082128,6e9286b61c895054,xclick,/m/03bt1vf,1,0.44375,0.506875,0.118199,0.270169,1,0,0,0,0,Woman
2227796,e4cc477e02b6f64b,xclick,/m/03bt1vf,1,0.161959,0.311676,0.14875,0.39875,1,0,0,0,0,Woman
274601,1b708d73483db516,activemil,/m/03bt1vf,1,0.77875,0.87125,0.20075,0.528143,1,0,0,0,0,Woman
2179191,df3ee6d78b749e61,xclick,/m/03bt1vf,1,0.406875,0.44625,0.243902,0.330206,1,0,0,0,0,Woman
94650,0921c5c0c101130f,xclick,/m/03bt1vf,1,0.021875,0.08375,0.20333299999999999,0.380833,1,0,0,0,0,Woman
559122,38af93267e4f6b8a,xclick,/m/03bt1vf,1,0.09690900000000001,0.11528800000000004,0.49125,0.530625,1,0,0,0,0,Woman
1798201,b819c392e0dfcf0a,xclick,/m/03bt1vf,1,0.18125,0.606875,0.17636,0.9990620000000001,1,0,0,0,0,Woman
10056,00cdb86bddc22fc1,xclick,/m/03bt1vf,1,0.19375,0.280625,0.369115,0.770245,1,0,0,0,0,Woman
821742,53db4cbe460603ce,activemil,/m/03bt1vf,1,0.66625,0.839375,0.10975599999999999,0.819887,1,0,0,0,0,Woman
1121086,727682ac4f150d87,xclick,/m/03bt1vf,1,0.223125,0.2475,0.34238,0.5292279999999999,1,0,0,0,0,Woman
1052631,6b92551251977a0a,xclick,/m/03bt1vf,1,0.195,0.4375,0.2332090000000001,0.998134,1,1,0,0,0,Woman
328964,212881dcb5093783,xclick,/m/03bt1vf,1,0.350625,0.375,0.37159000000000003,0.491063,1,0,0,0,0,Woman
992611,656d76df2067b5bb,xclick,/m/03bt1vf,1,0.0,0.5,0.247423,0.9990629999999999,1,1,0,0,0,Woman
70641,06ba04ec0a29768b,xclick,/m/03bt1vf,1,0.6575,0.945,0.24,0.999375,1,1,0,0,0,Woman
1306878,8574b6231d3c627d,xclick,/m/03bt1vf,1,0.06625,0.12125,0.451219,0.753283,1,0,0,0,0,Woman
221016,15ea1239d19394b8,xclick,/m/03bt1vf,1,0.687778,0.8544440000000001,0.399167,0.848333,1,0,0,0,0,Woman
1639222,a7bc6da5603d7b2b,xclick,/m/03bt1vf,1,0.908125,0.999375,0.189316,0.35895,1,1,0,0,0,Woman
819244,5393d55c5aab01e9,xclick,/m/03bt1vf,1,0.071875,0.569375,0.11333299999999999,0.999167,1,1,0,0,0,Woman
357032,2426bb97efa42b6e,xclick,/m/03bt1vf,1,0.745,0.7875,0.539167,0.624167,1,0,0,0,0,Woman
918044,5db6cb4f7390d3ec,xclick,/m/03bt1vf,1,0.16125,0.365,0.185833,0.915833,1,0,0,0,0,Woman
570144,39d96637a0ba121a,xclick,/m/03bt1vf,1,0.7075,0.74625,0.07496,0.339713,1,0,0,1,0,Woman
757902,4d3a50df9086613d,activemil,/m/03bt1vf,1,0.8125,0.99875,0.6129939999999999,0.972693,1,1,0,0,0,Woman
221685,15fc7a96bb113e3c,xclick,/m/03bt1vf,1,0.60105,0.78084,0.38986,0.975524,1,0,0,0,0,Woman
1110774,716e7b49ca7972f6,xclick,/m/03bt1vf,1,0.14375,0.228125,0.11006600000000001,0.238006,1,0,0,0,0,Woman
1831188,bb79edf5b23ea4b7,xclick,/m/03bt1vf,1,0.42675799999999997,0.517578,0.885417,0.998698,1,1,0,0,0,Woman
1834963,bbdb07a56387fb4f,xclick,/m/03bt1vf,1,0.744375,0.786875,0.524167,0.6225,1,0,0,0,0,Woman
1985042,cb33b3f525998569,xclick,/m/03bt1vf,1,0.167965,0.353247,0.144343,0.655397,1,0,0,0,0,Woman
932002,5f1b9e075a55cc88,xclick,/m/03bt1vf,1,0.715,0.778125,0.14138599999999998,0.30243400000000004,1,0,0,0,0,Woman
655958,42a2e023631c427e,xclick,/m/03bt1vf,1,0.340625,0.394375,0.438086,0.5394,1,0,0,0,0,Woman
2051630,d1e746c0f2f0f619,xclick,/m/03bt1vf,1,0.875,0.9992190000000001,0.278125,0.792708,0,1,0,0,0,Woman
129409,0ca435f9c9df3f76,xclick,/m/03bt1vf,1,0.458125,0.5125,0.364167,0.535833,1,0,0,0,0,Woman
148932,0ea8ff7218cad0f4,xclick,/m/03bt1vf,1,0.276875,0.2975,0.7439020000000001,0.798311,0,0,0,1,0,Woman
867370,5890453adae73211,xclick,/m/03bt1vf,1,0.563125,0.6675,0.341667,0.804167,1,0,0,0,0,Woman
2188955,e049a0cb72da8878,activemil,/m/03bt1vf,1,0.235625,0.359375,0.06666699999999999,0.685833,1,0,0,0,0,Woman
424307,2b0bb7ae1d4cc757,xclick,/m/03bt1vf,1,0.51125,0.583125,0.373576,0.527335,1,0,0,0,0,Woman
958097,61d6ffc2a6dfd7b4,activemil,/m/03bt1vf,1,0.44,0.616875,0.191667,0.59,1,0,0,0,0,Woman
863361,582697b000e4f994,activemil,/m/03bt1vf,1,0.16133499999999998,0.45340699999999995,0.5725,0.9275,1,0,0,0,0,Woman
734897,4ad851afd13dc5c8,xclick,/m/03bt1vf,1,0.12,0.16,0.428333,0.4975,1,0,0,0,0,Woman
272894,1b4624c7cdad9838,activemil,/m/03bt1vf,1,0.035982,0.868816,0.035625,1.0,0,1,0,0,0,Woman
2101473,d725c17796d5263a,xclick,/m/03bt1vf,1,0.78125,0.923125,0.525328,0.9990620000000001,1,1,0,0,0,Woman
2010559,cdb9a1b2b749fc39,xclick,/m/03bt1vf,1,0.0,0.87125,0.14099,0.999066,1,1,0,0,0,Woman
1611827,a4dd0be156d62d46,xclick,/m/03bt1vf,1,0.3225,0.999375,0.363385,0.9963200000000001,0,1,0,0,0,Woman
2016184,ce51342905b3e73a,xclick,/m/03bt1vf,1,0.695625,0.745,0.491667,0.608333,1,0,0,0,0,Woman
1337794,88b2721f05bfb366,xclick,/m/03bt1vf,1,0.0,0.77235,0.10625,0.99875,0,1,0,0,0,Woman
2046904,d167a7ce20c36fe0,activemil,/m/03bt1vf,1,0.21588800000000002,0.857009,0.0,0.980625,0,1,0,0,0,Woman
1152685,75aae0af5d75f79f,xclick,/m/03bt1vf,1,0.0,0.066875,0.15301700000000001,0.544181,1,1,0,0,0,Woman
563601,392cccda11d92d77,xclick,/m/03bt1vf,1,0.58625,0.7075,0.149242,0.613727,1,0,0,0,0,Woman
1067873,6d1de0dfe1338698,xclick,/m/03bt1vf,1,0.8732979999999999,0.94555,0.044025,0.18553499999999998,1,0,0,0,0,Woman
2394683,f786546971ef5b62,xclick,/m/03bt1vf,1,0.484375,0.64875,0.238333,0.63,1,0,0,0,0,Woman
1085827,6ef53cd225d9132b,xclick,/m/03bt1vf,1,0.493433,0.5243899999999999,0.445,0.54625,1,0,0,0,0,Woman
2082329,d52df0e035e25136,xclick,/m/03bt1vf,1,0.27375,0.335625,0.45,0.605,1,0,0,0,0,Woman
594758,3c543caf7ad3fc59,xclick,/m/03bt1vf,1,0.351875,0.46125,0.326905,0.7318640000000001,1,0,0,0,0,Woman
161309,0fdf4742a1658bd0,activemil,/m/03bt1vf,1,0.419375,0.58875,0.226667,0.655556,1,0,0,1,0,Woman
1578668,a16df3a368e87870,xclick,/m/03bt1vf,1,0.015625,0.076563,0.727083,0.997917,0,0,0,0,0,Woman
597047,3c8b3da1b087dd78,activemil,/m/03bt1vf,1,0.306875,0.48,0.167167,1.0,0,1,0,0,0,Woman
65140,0633881653b6a5ce,xclick,/m/03bt1vf,1,0.416016,0.46777299999999994,0.4601770000000001,0.5589970000000001,1,0,0,0,0,Woman
1314102,86356aaa53300a2b,xclick,/m/03bt1vf,1,0.0,0.48125,0.2,0.995833,1,1,0,0,0,Woman
1916111,c40b2e8e63b5f0bb,xclick,/m/03bt1vf,1,0.345625,0.50875,0.322702,0.9990620000000001,1,1,0,0,0,Woman
343341,22ab93ee17cfc58e,activemil,/m/03bt1vf,1,0.05625,0.269375,0.32457800000000003,1.0,1,1,0,0,0,Woman
1271460,81dbfe6d8c9dc52f,xclick,/m/03bt1vf,1,0.51625,0.6125,0.4821760000000001,0.845216,1,0,0,0,0,Woman
1357613,8aa9a1c4700fe42b,activemil,/m/03bt1vf,1,0.459375,0.73125,0.24765500000000001,1.0,1,1,0,0,0,Woman
2214113,e3445efe9ad6eb5c,xclick,/m/03bt1vf,1,0.56625,0.72,0.51,0.999167,1,1,0,0,0,Woman
464242,2f1fbfac1afdf6dc,xclick,/m/03bt1vf,1,0.67875,0.7325,0.44915299999999997,0.545198,1,0,0,0,0,Woman
3647,003530c31f627707,xclick,/m/03bt1vf,1,0.868668,0.998124,0.50375,0.99875,1,1,0,0,0,Woman
789,00058b7f371d98b8,xclick,/m/03bt1vf,1,0.0,0.114167,0.6371680000000001,0.9988940000000001,0,1,0,0,0,Woman
432700,2bdde9e5d33a70c8,activemil,/m/03bt1vf,1,0.232645,0.7420260000000001,0.03875,0.998125,1,1,0,0,0,Woman
1583327,a1e5237f1b0d27b9,xclick,/m/03bt1vf,1,0.0,0.035625,0.218889,0.34222199999999997,1,1,0,0,0,Woman
1160802,766a921d2cc46697,xclick,/m/03bt1vf,1,0.3475,0.63125,0.377589,0.999058,0,1,0,0,0,Woman
597116,3c8cfeac8907876c,xclick,/m/03bt1vf,1,0.946667,0.998333,0.6859689999999999,0.8329620000000001,1,1,0,0,0,Woman
176583,115f86ebba66d7bc,activemil,/m/03bt1vf,1,0.519375,0.84875,0.30545100000000003,0.9990600000000001,0,1,0,0,0,Woman
328408,21184745504bfd66,xclick,/m/03bt1vf,1,0.7175,0.7675,0.116667,0.39222199999999996,1,0,0,0,0,Woman
1379621,8cfcd3bb441e96f7,xclick,/m/03bt1vf,1,0.5825,0.6225,0.353659,0.446529,1,0,0,0,0,Woman
1547779,9e3e6d8cda6acd5e,xclick,/m/03bt1vf,1,0.78,0.80125,0.442669,0.4887220000000001,1,0,0,0,0,Woman
2240549,e6356b26a559582a,xclick,/m/03bt1vf,1,0.259623,0.304906,0.444375,0.504375,1,0,0,0,0,Woman
2221181,e40f97fdfb5478cd,activemil,/m/03bt1vf,1,0.341667,0.7351850000000001,0.318519,0.987654,1,1,0,0,0,Woman
802332,51d4a871a61b480c,xclick,/m/03bt1vf,1,0.55375,0.6325,0.43083299999999997,0.5575,1,0,0,0,0,Woman
1728995,b0ea12dce6ef622b,xclick,/m/03bt1vf,1,0.72625,0.791875,0.129456,0.23921199999999998,1,0,0,0,0,Woman
430880,2baad3182930040f,activemil,/m/03bt1vf,1,0.492188,0.95,0.229167,0.9875,1,1,0,0,0,Woman
511008,33cea49c194c2260,activemil,/m/03bt1vf,1,0.013133,0.8939959999999999,0.0,1.0,1,1,0,0,0,Woman
1431661,9250fd8ea772c81e,xclick,/m/03bt1vf,1,0.926875,0.968125,0.334167,0.490833,1,0,0,0,0,Woman
318767,201bf45844c0bf6e,xclick,/m/03bt1vf,1,0.68375,0.77875,0.50469,0.7439020000000001,1,0,0,0,0,Woman
853701,573022ada0227830,activemil,/m/03bt1vf,1,0.386399,0.888717,0.081836,0.966068,1,1,0,0,0,Woman
1668122,aab055f868cef014,xclick,/m/03bt1vf,1,0.60125,0.668125,0.254484,0.424888,1,0,0,0,0,Woman
2460151,fed019df32b0a2dc,xclick,/m/03bt1vf,1,0.54875,0.666875,0.591693,0.765674,1,0,0,0,0,Woman
2302944,ed26342c2d1b34ae,xclick,/m/03bt1vf,1,0.625,0.720703,0.10219,0.448175,1,0,0,0,0,Woman
70164,06ab30c9552752e5,activemil,/m/03bt1vf,1,0.415,0.49,0.340525,0.787992,1,0,0,0,0,Woman
205117,14381d4cf0539488,xclick,/m/03bt1vf,1,0.338125,0.4175,0.290383,0.481793,1,0,0,0,0,Woman
1690669,acf70f82c21ad97c,xclick,/m/03bt1vf,1,0.146875,0.20875,0.414167,0.515,1,0,0,0,0,Woman
89929,08af7caf351de64c,xclick,/m/03bt1vf,1,0.7570359999999999,0.777674,0.24,0.275625,1,0,0,0,0,Woman
1166867,771209bcefd321fe,xclick,/m/03bt1vf,1,0.535,0.624375,0.5,0.946667,1,0,0,0,0,Woman
1772612,b57fedb88221c5ad,xclick,/m/03bt1vf,1,0.0,0.028125,0.15853699999999998,0.26454,1,1,0,0,0,Woman
1191733,799d86256a337ec5,xclick,/m/03bt1vf,1,0.45875,0.534375,0.6153850000000001,0.8311440000000001,1,0,0,0,0,Woman
